voyageurs,chambres,lits,salles_de_bain,prix_total,nb_nuits,note,nb_avis,latitude,longitude,Cuisine,Wifi,Eau chaude,Équipements de cuisine de base,Draps,Vaisselle et couverts,Télévision,Cintres,Fer à repasser,Lave-linge,localisation_detail,type_logement_clean,prix_par_nuit,prix_par_voyageur
2.0,1.0,1.0,1.0,374.0,5,4.94,17.0,33.57016965597838,-7.653238225919593,1,1,1,1,0,1,1,0,0,0,Casablanca,Appartement,74.8,187.0
3.0,1.0,1.0,1.0,347.0,5,4.83,143.0,33.5977,-7.61373,1,1,1,1,1,0,0,1,1,1,Casablanca,Appartement,69.4,115.66666666666667
2.0,1.0,1.0,1.0,353.0,5,4.92,12.0,33.59478,-7.63616,1,1,1,0,0,0,1,0,0,1,Casablanca,Appartement,70.6,176.5
4.0,1.0,1.0,1.0,313.0,5,4.97,38.0,33.56900294472792,-7.661229422870883,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement en résidence,62.6,78.25
3.0,1.0,1.0,1.0,402.0,5,4.75,32.0,33.5993,-7.6412,1,1,0,1,1,1,1,1,1,1,ANFA,Appartement,80.4,134.0
5.0,2.0,2.0,2.0,599.0,5,4.86,21.0,33.58685492247075,-7.638727903434165,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,119.8,119.8
2.0,1.0,1.0,1.0,296.0,5,4.95,82.0,33.5804,-7.6491,1,1,0,1,1,1,1,1,1,1,El Maarif,Appartement,59.2,148.0
2.0,1.0,1.0,1.0,323.0,5,4.93,14.0,33.571,-7.6527,0,1,1,1,1,1,1,1,1,0,Casablanca,Appartement,64.6,161.5
6.0,2.0,2.0,3.0,382.0,5,4.9,10.0,33.5655,-7.6422,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,76.4,63.666666666666664
4.0,2.0,2.0,3.0,537.0,5,5.0,5.0,33.58335,-7.68255,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,107.4,134.25
6.0,3.0,3.0,1.0,780.0,5,4.9,20.0,33.5712,-7.6528,1,1,1,1,1,1,1,1,0,0,Casablanca,Appartement,156.0,130.0
2.0,1.0,1.0,1.0,309.0,5,4.91,27.0,33.57974,-7.64983,1,1,1,1,1,1,1,0,1,1,Casablanca,Appartement,61.8,154.5
2.0,1.0,1.0,1.0,362.0,5,4.95,108.0,33.5824,-7.6299,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,72.4,181.0
2.0,1.0,1.0,1.0,509.0,5,4.88,156.0,33.6077,-7.63,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,101.8,254.5
3.0,1.0,1.0,1.0,356.0,5,4.98,45.0,33.6035,-7.6451,1,1,1,1,1,1,0,1,1,1,ANFA,Appartement,71.2,118.66666666666667
3.0,1.0,1.0,1.0,383.0,5,4.92,83.0,33.5641,-7.6643,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,76.6,127.66666666666667
4.0,1.0,1.0,1.0,572.0,5,4.85,33.0,33.565,-7.6654,1,1,0,1,0,1,1,0,1,1,Casablanca,Appartement,114.4,143.0
3.0,1.0,1.0,2.0,322.0,5,4.89,38.0,33.56497994874542,-7.626538747912709,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,64.4,107.33333333333333
2.0,1.0,1.0,1.0,247.0,5,4.91,27.0,33.5715,-7.6217,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,49.4,123.5
6.0,3.0,3.0,1.0,286.0,5,5.0,15.0,33.5786,-7.6479,1,1,0,1,0,0,1,0,0,1,Casablanca,Appartement,57.2,47.666666666666664
2.0,1.0,1.0,1.0,337.0,5,4.67,101.0,33.5711,-7.6526,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,67.4,168.5
3.0,1.0,1.0,1.0,294.0,5,5.0,14.0,33.5817,-7.6297,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,58.8,98.0
3.0,1.0,1.0,1.0,327.0,5,4.98,83.0,33.5788,-7.6468,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,65.4,109.0
2.0,1.0,1.0,1.0,283.0,5,5.0,8.0,33.5838,-7.6449,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,56.6,141.5
2.0,1.0,1.0,1.0,344.0,5,5.0,9.0,33.5908,-7.6334,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,68.8,172.0
2.0,1.0,1.0,1.0,332.0,5,5.0,3.0,33.5708,-7.6266,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,66.4,166.0
3.0,1.0,1.0,1.0,269.0,5,5.0,14.0,33.56544941926268,-7.655028289791728,1,1,1,1,1,0,1,1,1,1,Casablanca,Appartement,53.8,89.66666666666667
6.0,2.0,4.0,2.0,682.0,5,4.9,51.0,33.56515,-7.65846,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,136.4,113.66666666666667
4.0,1.0,1.0,1.0,230.0,5,5.0,8.0,33.55316561529121,-7.643697516876681,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement en résidence,46.0,57.5
2.0,1.0,1.0,1.0,303.0,5,5.0,8.0,33.5665,-7.6555,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,60.6,151.5
2.0,1.0,1.0,1.0,340.0,5,4.89,99.0,33.5638,-7.6638,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,68.0,170.0
3.0,1.0,1.0,1.0,252.0,5,4.91,27.0,33.5616,-7.6298,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,50.4,84.0
3.0,1.0,1.0,1.0,269.0,5,4.97,39.0,33.5576,-7.6344,1,0,1,1,1,1,1,1,1,1,Oasis,Appartement,53.8,89.66666666666667
2.0,1.0,1.0,1.0,310.0,5,4.74,27.0,33.5576,-7.6343,1,1,1,1,1,1,1,1,1,1,Oasis,Appartement,62.0,155.0
4.0,2.0,2.0,1.0,377.0,5,5.0,8.0,33.5913,-7.63289,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,75.4,94.25
6.0,3.0,3.0,1.0,292.0,5,4.97,338.0,33.5718,-7.6382,1,0,1,1,1,1,0,1,1,1,El Maarif,Appartement,58.4,48.666666666666664
2.0,1.0,1.0,1.0,456.0,5,4.91,27.0,33.5656,-7.6605,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,91.2,228.0
2.0,1.0,1.0,1.0,394.0,5,4.83,42.0,33.5653,-7.6602,1,1,1,0,0,0,1,0,0,1,Casablanca,Appartement,78.8,197.0
3.0,1.0,1.0,1.0,318.0,5,4.96,52.0,33.56454695713503,-7.661529223134335,1,1,1,1,1,0,1,1,0,1,Casablanca,Appartement,63.6,106.0
3.0,1.0,1.0,1.0,293.0,5,4.96,50.0,33.5933320399863,-7.643390103262386,1,1,1,0,1,1,1,1,1,1,ANFA,Appartement,58.6,97.66666666666667
3.0,1.0,1.0,1.0,272.0,5,5.0,5.0,33.5746,-7.6416,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,54.4,90.66666666666667
3.0,1.0,2.0,2.0,328.0,5,4.96,24.0,33.5801,-7.65,1,1,1,1,1,0,1,1,1,1,El Maarif,Appartement,65.6,109.33333333333333
3.0,1.0,1.0,1.0,246.0,5,5.0,30.0,33.5664,-7.6235,1,1,1,1,1,1,0,1,1,1,El Maarif,Appartement,49.2,82.0
2.0,1.0,1.0,1.0,257.0,5,5.0,3.0,33.5645,-7.6261,1,1,1,1,0,1,1,0,0,1,Casablanca,Appartement,51.4,128.5
3.0,1.0,1.0,1.0,372.0,5,4.91,82.0,33.567,-7.6598,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,74.4,124.0
4.0,1.0,1.0,1.0,287.0,5,5.0,5.0,33.56705997448375,-7.654888135347981,1,1,1,1,1,0,1,1,0,1,Casablanca,Appartement,57.4,71.75
2.0,1.0,1.0,1.0,278.0,5,5.0,3.0,33.57074133027173,-7.625440371083003,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,55.6,139.0
4.0,1.0,1.0,1.0,372.0,5,4.9,10.0,33.57372809631757,-7.644612435316468,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,74.4,93.0
3.0,1.0,1.0,1.0,246.0,5,5.0,11.0,33.5965,-7.6364,1,1,1,1,1,1,0,1,1,1,Casablanca,Appartement,49.2,82.0
4.0,1.0,3.0,1.0,264.0,5,4.98,82.0,33.5823,-7.635,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,52.8,66.0
4.0,1.0,1.0,1.0,572.0,5,4.85,33.0,33.565,-7.6654,1,1,0,1,0,1,1,0,1,1,Casablanca,Appartement,114.4,143.0
4.0,1.0,1.0,1.0,223.0,5,5.0,34.0,33.60221193499789,-7.636549059419867,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,44.6,55.75
3.0,1.0,1.0,1.0,457.0,5,4.91,27.0,33.5686,-7.6615,1,1,1,1,0,1,1,1,1,1,Casablanca,Appartement,91.4,152.33333333333334
3.0,1.0,1.0,1.0,233.0,5,5.0,4.0,33.5672,-7.655,1,1,0,0,1,0,1,0,0,1,Casablanca,Appartement,46.6,77.66666666666667
3.0,1.0,1.0,1.0,306.0,5,5.0,5.0,33.5666,-7.6552,1,1,0,0,0,0,1,0,0,1,Casablanca,Hébergement,61.2,102.0
2.0,1.0,1.0,2.0,455.0,5,4.92,64.0,33.5799,-7.6297,1,1,0,0,0,0,1,0,1,1,El Maarif,Appartement,91.0,227.5
2.0,1.0,1.0,1.0,243.0,5,5.0,7.0,33.5745,-7.6452,1,1,1,1,1,0,1,1,1,1,El Maarif,Appartement,48.6,121.5
4.0,2.0,3.0,2.0,485.0,5,5.0,11.0,33.568,-7.662,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,97.0,121.25
2.0,1.0,1.0,1.0,266.0,5,4.92,12.0,33.57457806940298,-7.646586449936052,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,53.2,133.0
2.0,1.0,1.0,1.0,258.0,5,4.91,27.0,33.5922,-7.6005,1,1,1,1,0,0,1,1,1,1,Casablanca,Appartement,51.6,129.0
3.0,1.0,2.0,1.0,245.0,5,4.91,27.0,33.5663,-7.6543,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,49.0,81.66666666666667
3.0,1.0,1.0,1.0,311.0,5,4.74,39.0,33.5688,-7.6621,1,1,1,1,1,1,1,0,1,1,Casablanca,Appartement en résidence,62.2,103.66666666666667
6.0,3.0,3.0,1.0,342.0,5,5.0,14.0,33.5773,-7.6477,1,1,1,1,1,1,1,1,0,1,El Maarif,Appartement,68.4,57.0
3.0,1.0,1.0,1.0,377.0,5,4.96,52.0,33.5694,-7.6618,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,75.4,125.66666666666667
3.0,1.0,1.0,1.0,272.0,5,4.97,68.0,33.5768,-7.6494,1,1,1,1,1,1,1,0,1,1,El Maarif,Appartement,54.4,90.66666666666667
3.0,1.0,2.0,1.0,278.0,5,4.91,141.0,33.57061,-7.62122,1,1,1,0,1,1,1,1,1,1,El Maarif,Appartement,55.6,92.66666666666667
3.0,1.0,1.0,1.0,276.0,5,4.71,86.0,33.56659,-7.65153,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,55.2,92.0
3.0,1.0,1.0,1.0,290.0,5,4.91,214.0,33.557,-7.635,1,1,1,1,1,1,0,1,1,1,Oasis,Appartement,58.0,96.66666666666667
3.0,1.0,1.0,1.0,374.0,5,5.0,8.0,33.5608,-7.6619,1,1,1,0,1,1,1,1,0,1,Casablanca,Appartement,74.8,124.66666666666667
2.0,1.0,1.0,1.0,215.0,5,4.91,27.0,33.56714056582967,-7.656325041807211,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,43.0,107.5
2.0,1.0,1.0,1.0,218.0,5,4.91,27.0,33.55908,-7.6533,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,43.6,109.0
3.0,1.0,1.0,1.0,252.0,5,4.83,46.0,33.5794,-7.6293,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,50.4,84.0
2.0,1.0,1.0,1.0,281.0,5,5.0,7.0,33.5954,-7.5978,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,56.2,140.5
2.0,1.0,1.0,1.0,669.0,5,4.87,466.0,33.6086,-7.63074,1,1,1,1,1,1,0,1,1,1,Casablanca,Appartement,133.8,334.5
3.0,1.0,1.0,2.0,315.0,5,4.94,119.0,33.5569,-7.6333,1,1,1,1,1,1,1,1,1,1,Oasis,Appartement,63.0,105.0
2.0,1.0,1.0,1.0,368.0,5,4.88,182.0,33.57698,-7.64899,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,73.6,184.0
3.0,1.0,1.0,1.0,257.0,5,4.89,27.0,33.5942,-7.609,1,1,1,1,1,1,0,1,0,1,Casablanca,Appartement,51.4,85.66666666666667
6.0,2.0,3.0,1.0,305.0,5,5.0,9.0,33.56405406313734,-7.631539786161327,1,0,0,0,0,0,1,0,0,0,El Maarif,Appartement,61.0,50.833333333333336
2.0,1.0,1.0,1.0,289.0,5,4.9,103.0,33.57779,-7.65001,1,1,0,0,0,0,1,0,0,1,El Maarif,Appartement,57.8,144.5
2.0,1.0,1.0,1.0,255.0,5,4.8,5.0,33.5705,-7.6518,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,51.0,127.5
2.0,1.0,1.0,1.0,292.0,5,4.91,27.0,33.60037153605384,-7.569692427867921,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,58.4,146.0
4.0,2.0,3.0,2.0,394.0,5,5.0,13.0,33.5974,-7.5885,1,1,1,1,0,1,1,1,1,1,Casablanca,Appartement,78.8,98.5
3.0,1.0,1.0,1.0,267.0,5,4.86,192.0,33.5575,-7.6345,1,1,1,1,1,1,0,1,1,1,Oasis,Appartement,53.4,89.0
2.0,1.0,1.0,1.0,290.0,5,5.0,20.0,33.5794,-7.6446,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,58.0,145.0
2.0,1.0,1.0,1.0,239.0,5,4.89,27.0,33.56978614457827,-7.643592413612822,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,47.8,119.5
6.0,2.0,2.0,1.0,273.0,5,4.9,10.0,33.5794,-7.6447,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,54.6,45.5
4.0,2.0,2.0,2.0,432.0,5,4.88,8.0,33.5843,-7.645,1,1,1,1,0,1,1,1,0,1,Casablanca,Appartement,86.4,108.0
6.0,3.0,3.0,1.0,450.0,5,4.74,42.0,33.5654,-7.6626,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,90.0,75.0
4.0,2.0,2.0,2.0,393.0,5,4.95,19.0,33.59804,-7.61163,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,78.6,98.25
3.0,1.0,1.0,1.0,255.0,5,5.0,8.0,33.5966,-7.6363,1,1,1,1,1,1,0,1,1,1,Casablanca,Appartement,51.0,85.0
4.0,1.0,3.0,1.0,316.0,5,4.93,15.0,33.60117555403598,-7.631481433096261,1,1,1,1,1,1,1,1,1,0,Casablanca,Appartement,63.2,79.0
6.0,3.0,3.0,1.0,381.0,5,5.0,14.0,33.5556,-7.6401,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,76.2,63.5
3.0,1.0,1.0,1.0,278.0,5,5.0,5.0,33.5665,-7.6544,1,1,1,0,1,0,1,1,1,1,Casablanca,Appartement,55.6,92.66666666666667
3.0,1.0,1.0,1.0,220.0,5,4.91,27.0,33.5667,-7.6552,1,1,1,1,0,1,0,1,1,0,Casablanca,Appartement,44.0,73.33333333333333
3.0,1.0,1.0,1.0,230.0,5,5.0,22.0,33.57926,-7.64893,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,46.0,76.66666666666667
6.0,3.0,3.0,1.0,236.0,5,4.93,29.0,33.564,-7.6644,1,1,1,1,1,1,1,1,1,0,Casablanca,Appartement,47.2,39.333333333333336
6.0,3.0,3.0,1.0,538.0,5,4.92,26.0,33.5983,-7.666,1,1,1,1,1,1,1,1,1,1,ANFA,Appartement,107.6,89.66666666666667
4.0,2.0,3.0,1.0,383.0,5,4.88,17.0,33.5956,-7.5931,1,1,1,1,1,1,1,1,1,1,Belvedere,Appartement,76.6,95.75
3.0,1.0,1.0,1.0,271.0,5,5.0,28.0,33.5928,-7.6013,1,1,1,1,1,1,1,1,1,1,Belvedere,Appartement en résidence,54.2,90.33333333333333
3.0,1.0,1.0,1.0,367.0,5,4.91,129.0,33.59747,-7.66468,1,1,1,1,1,1,1,1,1,1,ANFA,Appartement,73.4,122.33333333333333
2.0,1.0,1.0,1.0,269.0,5,4.87,15.0,33.59090954067037,-7.629739282589262,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,53.8,134.5
4.0,1.0,2.0,2.0,690.0,5,4.98,56.0,33.59763045817607,-7.615079031710659,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,138.0,172.5
2.0,1.0,2.0,1.0,340.0,5,5.0,26.0,33.5671,-7.6623,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement en résidence,68.0,170.0
3.0,1.0,1.0,1.0,255.0,5,5.0,5.0,33.5708,-7.6266,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,51.0,85.0
3.0,1.0,1.0,1.0,290.0,5,4.91,214.0,33.557,-7.635,1,1,1,1,1,1,0,1,1,1,Oasis,Appartement,58.0,96.66666666666667
5.0,2.0,2.0,2.0,599.0,5,4.86,21.0,33.58685492247075,-7.638727903434165,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,119.8,119.8
2.0,1.0,1.0,1.0,320.0,5,4.86,37.0,33.59502,-7.60962,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,64.0,160.0
3.0,1.0,2.0,1.0,371.0,5,5.0,10.0,33.5641,-7.6607,1,1,1,0,1,1,1,0,1,1,Casablanca,Appartement,74.2,123.66666666666667
2.0,1.0,2.0,1.0,364.0,5,4.92,108.0,33.5641,-7.6631,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,72.8,182.0
5.0,2.0,2.0,2.0,634.0,5,4.76,25.0,33.5652,-7.6633,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,126.8,126.8
3.0,1.0,1.0,1.0,325.0,5,4.94,64.0,33.5646,-7.6469,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,65.0,108.33333333333333
4.0,1.0,1.0,1.0,293.0,5,5.0,5.0,33.5732,-7.6377,1,1,1,0,1,1,1,1,0,1,Casablanca,Appartement,58.6,73.25
2.0,1.0,1.0,1.0,251.0,5,4.95,105.0,33.5647,-7.6468,1,1,1,1,1,1,0,1,1,1,Casablanca,Appartement,50.2,125.5
3.0,1.0,2.0,1.0,255.0,5,4.92,61.0,33.5782,-7.6292,1,1,1,0,1,1,1,1,1,1,El Maarif,Appartement,51.0,85.0
5.0,2.0,2.0,2.0,401.0,5,4.77,44.0,33.56792,-7.65692,1,1,1,0,1,0,1,0,0,1,Casablanca,Appartement,80.2,80.2
2.0,1.0,1.0,1.0,289.0,5,4.91,27.0,33.5874,-7.6105,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,57.8,144.5
4.0,2.0,2.0,1.0,453.0,5,5.0,11.0,33.57433211548735,-7.626289809811888,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,90.6,113.25
2.0,1.0,1.0,1.0,379.0,5,4.86,115.0,33.5778,-7.648,1,1,1,1,1,1,1,0,1,1,El Maarif,Appartement,75.8,189.5
3.0,1.0,1.0,1.0,238.0,5,5.0,7.0,33.57886403742102,-7.63799306285582,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement en résidence,47.6,79.33333333333333
2.0,1.0,1.0,1.0,297.0,5,4.9,61.0,33.57818636082416,-7.647674573909974,1,1,0,1,1,1,1,1,1,1,El Maarif,Appartement,59.4,148.5
3.0,1.0,1.0,1.0,305.0,5,5.0,26.0,33.5946,-7.6336,1,1,1,0,0,0,1,1,0,1,Casablanca,Appartement,61.0,101.66666666666667
3.0,1.0,1.0,2.0,333.0,5,4.78,45.0,33.5688,-7.6622,1,1,1,1,0,0,1,0,1,1,Casablanca,Appartement en résidence,66.6,111.0
2.0,1.0,1.0,1.0,292.0,5,4.91,27.0,33.60037153605384,-7.569692427867921,1,1,1,1,1,1,1,1,0,1,Casablanca,Appartement,58.4,146.0
2.0,1.0,1.0,1.0,284.0,5,4.77,22.0,33.56484609185666,-7.647242646956358,1,1,0,0,0,0,1,0,0,0,Casablanca,Appartement,56.8,142.0
3.0,1.0,1.0,1.0,271.0,5,5.0,28.0,33.5928,-7.6013,1,1,1,1,1,1,1,1,1,1,Belvedere,Appartement en résidence,54.2,90.33333333333333
2.0,1.0,1.0,1.0,284.0,5,5.0,5.0,33.553,-7.6415,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,56.8,142.0
6.0,2.0,3.0,1.0,305.0,5,5.0,9.0,33.56405406313734,-7.631539786161327,1,0,0,0,0,0,1,0,0,0,El Maarif,Appartement,61.0,50.833333333333336
5.0,2.0,1.0,1.0,452.0,5,4.97,61.0,33.60933077995951,-7.627683622554711,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,90.4,90.4
2.0,1.0,1.0,1.0,231.0,5,4.91,27.0,33.5785,-7.6453,1,1,1,1,1,1,1,0,0,1,Casablanca,Appartement,46.2,115.5
4.0,1.0,1.0,1.0,262.0,5,4.96,52.0,33.5721,-7.6381,1,1,1,1,1,1,0,1,1,1,El Maarif,Appartement,52.4,65.5
5.0,2.0,2.0,2.0,837.0,5,4.92,60.0,33.5877,-7.6381,1,1,0,1,1,1,0,1,1,1,El Maarif,Appartement,167.4,167.4
2.0,1.0,1.0,1.0,338.0,5,4.88,72.0,33.56226365736464,-7.660604219434712,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,67.6,169.0
2.0,1.0,1.0,1.0,325.0,5,4.88,8.0,33.56522,-7.66091,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,65.0,162.5
4.0,1.0,1.0,1.0,377.0,5,4.94,33.0,33.5641,-7.6631,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,75.4,94.25
3.0,1.0,1.0,1.0,313.0,5,4.81,134.0,33.5597,-7.6556,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement en résidence,62.6,104.33333333333333
3.0,1.0,1.0,1.0,344.0,5,4.83,6.0,33.56671358790314,-7.654063310539095,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,68.8,114.66666666666667
3.0,1.0,1.0,1.0,248.0,5,4.98,51.0,33.5833,-7.6346,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,49.6,82.66666666666667
6.0,3.0,3.0,1.0,283.0,5,4.88,103.0,33.54947,-7.64056,1,1,1,1,1,1,0,1,1,1,Aïn Chock,Appartement en résidence,56.6,47.166666666666664
2.0,1.0,1.0,1.0,299.0,5,4.78,18.0,33.5748,-7.6497,1,1,1,1,1,1,1,0,1,1,El Maarif,Appartement,59.8,149.5
3.0,1.0,2.0,1.0,268.0,5,4.92,61.0,33.59,-7.6075,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,53.6,89.33333333333333
2.0,1.0,1.0,1.0,269.0,5,4.87,15.0,33.59090954067037,-7.629739282589262,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,53.8,134.5
3.0,1.0,1.0,1.0,318.0,5,4.97,64.0,33.5774,-7.6485,1,1,1,1,1,1,1,1,0,1,El Maarif,Appartement,63.6,106.0
3.0,1.0,1.0,1.0,234.0,5,4.88,8.0,33.563,-7.62989,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,46.8,78.0
2.0,1.0,1.0,1.0,267.0,5,4.96,109.0,33.57854,-7.64853,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,53.4,133.5
3.0,1.0,1.0,1.0,265.0,5,4.79,39.0,33.5779,-7.647,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,53.0,88.33333333333333
4.0,1.0,1.0,1.0,322.0,5,4.91,27.0,33.5663,-7.6543,1,1,1,0,1,1,1,0,1,1,Casablanca,Appartement,64.4,80.5
3.0,1.0,1.0,1.0,435.0,5,4.74,115.0,33.56649,-7.65065,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,87.0,145.0
4.0,2.0,2.0,2.0,422.0,5,4.75,44.0,33.56673,-7.66345,1,1,1,0,1,1,1,1,1,1,Casablanca,Appartement,84.4,105.5
2.0,1.0,1.0,1.0,399.0,5,4.64,11.0,33.56360408036618,-7.646153235854493,1,1,1,0,0,0,1,0,0,0,Casablanca,Appartement,79.8,199.5
3.0,1.0,1.0,1.0,269.0,5,4.94,83.0,33.5611,-7.6505,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,53.8,89.66666666666667
3.0,1.0,1.0,1.0,373.0,5,4.96,27.0,33.5994,-7.6656,1,1,1,1,1,1,1,1,1,1,ANFA,Appartement,74.6,124.33333333333333
3.0,1.0,1.0,1.0,481.0,5,4.94,16.0,33.56692,-7.65985,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,96.2,160.33333333333334
2.0,1.0,1.0,1.0,305.0,5,4.94,31.0,33.5694673748987,-7.64213868242169,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,61.0,152.5
3.0,1.0,1.0,1.0,226.0,5,5.0,5.0,33.5663,-7.6551,1,1,0,0,0,0,1,0,0,1,Casablanca,Appartement,45.2,75.33333333333333
2.0,1.0,1.0,1.0,286.0,5,4.86,7.0,33.56743204312494,-7.619387368764226,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,57.2,143.0
2.0,1.0,1.0,1.0,330.0,5,4.64,11.0,33.57634203631687,-7.649702281749476,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,66.0,165.0
2.0,1.0,1.0,1.0,294.0,5,4.94,18.0,33.5783,-7.6506,1,1,1,0,1,1,1,1,1,1,El Maarif,Appartement,58.8,147.0
4.0,1.0,2.0,1.0,316.0,5,5.0,6.0,33.5945986897535,-7.632877632394515,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,63.2,79.0
6.0,3.0,3.0,1.0,283.0,5,4.88,103.0,33.54947,-7.64056,1,1,1,1,1,1,0,1,1,1,Aïn Chock,Appartement en résidence,56.6,47.166666666666664
4.0,1.0,1.0,1.0,377.0,5,4.94,33.0,33.5641,-7.6631,1,1,1,1,1,1,1,1,1,1,Casablanca,Appartement,75.4,94.25
3.0,1.0,1.0,1.0,248.0,5,4.98,51.0,33.5833,-7.6346,1,1,1,1,1,1,1,1,1,1,El Maarif,Appartement,49.6,82.66666666666667
2.0,1.0,1.0,1.0,361.0,5,5.0,17.0,33.5789,-7.6494,1,1,1,1,1,1,1,0,0,0,Casablanca,Appartement,72.2,180.5
4.0,1.0,1.0,1.0,278.0,5,5.0,22.0,33.5931,-7.6013,1,1,1,1,1,1,1,1,1,1,Belvedere,Appartement,55.6,69.5
3.0,1.0,1.0,1.0,227.0,5,4.7,54.0,33.57236034042987,-7.648576874161283,1,1,1,1,1,1,1,1,0,1,El Maarif,Appartement,45.4,75.66666666666667
3.0,1.0,1.0,1.0,316.0,5,4.97,77.0,33.56306,-7.66396,1,0,1,1,1,0,0,1,0,1,Casablanca,Appartement,63.2,105.33333333333333
3.0,1.0,1.0,1.0,231.0,5,4.78,23.0,33.5672,-7.6509,1,1,0,1,1,1,1,1,1,1,Casablanca,Appartement,46.2,77.0
6.0,3.0,3.0,1.0,312.0,5,4.94,297.0,33.5607,-7.6539,1,1,1,1,1,1,0,1,1,1,Casablanca,Appartement en résidence,62.4,52.0
